person_id,person_name,first_seen_ward,source_url
fa5ddba70bf0f486,"Islam, Ziaul",Newtown Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
256b83a673b841f4,Issa Islam Ahmed,Balsall Heath West Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
2483dec1a1aa831a,"Jaddoo, Desmond Gustavus",Newtown Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
3898a3816eb5a6c3,James Jane,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
7acab9ae086f7ac4,Jenkins Kerry Shaunna,Moseley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
c7fc46e38149c515,Jenkins Rachel Mary,Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
c0c0f54c047af5ca,Jenkins Tom,Bordesley and Highgate Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
3d4384c0cda2f59c,Jerome Gerard,Frankley Great Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
4f8d2cbeb00000fa,Jerome Kirsty Anne,Highters Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
87cd5f729c20ad18,Jevon Simon David Alan,Kings Norton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
897aaa742f140622,Johnson Julie,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
c68efa3f1e080b2e,Johnson Terry,Sutton Wylde Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
5b2edf2638a4b9fe,Jolliffe Nicholas Mabin,Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
5b4982d865bbba2e,Jones Brigid,Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
15ef9c4d37f87364,Jones Carol,Garretts Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
42cfc518edb3117c,Jones Jane,Kingstanding Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
14eddb4aa3cf0a67,Jones Josh,Stockland Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
fe5fda58b18c2e93,Jones Robert,Ladywood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
ef1dae00a2b407d9,Julien Pritchard,Druids Heath and Monyhull Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
f560d217ef676dc3,Kaur Sukhi,Perry Barr Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
d5fa29fb1a267444,Kauser Nagina,Aston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
631907493c5cfcc3,Kaya Julie,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5ff72d811f4c5a4b,Kayani Mohammad Shahnawaz,Stockland Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
fecc48b84224e02c,Ken Wood,Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4514641fd8f53f88,Khalid Mohammed,Sutton Vesey Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
68819fa096dded2f,Khalique Abdul,Lozells Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
0884495a333756fc,Khan Amil,Alum Rock Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
19738e5d1cef6c1b,Khan Ayoub,Aston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
8aafb2c18a5221eb,Khan Changese,Hall Green South Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
ba7ad2aac72ff44f,Khan Raja Shahpal,Birchfield Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
d864752f4269b281,Khan Shafayet Ali,Tyseley and Hay Mills Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
a2825937d51e5a2b,Khan Zaheer,Small Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
b8c7734b79830807,"Khan, Mariam",Alum Rock Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
bdf1231e4322f7a3,Kiff Alice Jean,Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
99d8dd3598866ab7,"Knight, Graham",Longbridge and West Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
2c6a4d331d21cde6,Knowles Izzy,Moseley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
715a4bef3c71b728,Kooner Narinder Kaur,Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
4b2438d9be639d64,"Lal, Chaman",Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
d542fc9067e9ffe9,Lambert Stephen James,Ladywood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
4681b89e9a25cbb9,Larden Julia,Sheldon Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
adf1be3426180ded,Lawrence Reuben,Stirchley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
615b87ff4fffa214,Leddy Mike,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
1a3bd5a487e11d25,Leung Leona,Oscott Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
b736dab60c7c7a71,Lines John,Bartley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
9eaf33340104d356,"Lines, Bruce John",Bartley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
3444f5ded08e93d1,Linnecor Keith William,Oscott Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
8b6712271721b5d4,Lister Thomas,Alum Rock Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
86edacd24d6d6c65,Lloyd Peter James,Kings Norton South Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
7dd884c1540296fa,"Locke, Mary",Stirchley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
21d165db4ec38848,Mabbett Benjamin,Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5e7c134b3ac31704,Mackenzie-Lawrie Joshua Duncan,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
836177dbe2ef931f,Mackey Ewan,Sutton Roughley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
0e522192c744910f,Mackey Julia,Bordesley and Highgate Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
04288151cb3ab210,Madden Sean,Sutton Trinity Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
a9192492460a9e88,"Mahmood, Faisal",Heartlands Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
30e7e31d089263a0,Majid Mahmood,Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4b130b5f20d17e89,"Malik, Zhor",Balsall Heath West Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
cf3a7bf9f6af592d,Marcus Bernasconi,Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
87b01e7414708019,Marriott Colin,Sutton Vesey Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
250af6464d8e3645,Masters Anna,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
8f5240e69c261416,Masters Eleanor Jane,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
04e7b6e7c6c1883d,Matt Bennett,Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
9285fd3a6e418019,Maxwell Richard William,Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
21ebe63df7eac4b4,Mayner Jonny,Sutton Mere Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
261b23a348daf30f,"McCarthy, Karen Teresa",Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f7712a674bae6382,Meghani Sundip,Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
2cb871d066b6e360,"Mehmood, Asad",Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4f3de31d0d83a2b4,"Mehmood, Asif",Stockland Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
7c0f87203f7d8201,Meirion Jenkins,Sutton Mere Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
99ad8314ba40b65a,"Mendez, Violaine",Kingstanding Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
f6644831c60fe01b,Mick Brown,Gravelly Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
97c6c834fa1b8457,Mills Philip David,Gravelly Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
9b90e62926f7e3d2,Mohammed Murad,Sparkhill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
78c507e13cbf2546,Mohammed Saeed,Bordesley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
9e268145e0112d2c,Moles Andrew William,Northfield Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
ed4040e5a082f793,Moore Gareth Raymond,Erdington Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
37a897fcecf62d99,"Morrall, Simon",Frankley Great Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
aed313001844a0ca,Morriam Jan,Perry Barr Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
4e3e7afbeeb780ef,"Morris, Kenneth Oliver",Ladywood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
bf12b9b4423e1942,Morrow Alan,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
32606fe94344d82b,Mosquito Yvonne Maria,Bordesley and Highgate Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
462606f455ea2663,"Moynihan, Gerry",Small Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
7e8fea23e71ac9fb,Murray Bill,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
dd8bfcfc761a8473,Nawaz Luqmaan,Gravelly Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
09178100c21fc61a,Neilly Gwyn,Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
1eb5d325e57d4c5c,Nettle Alexander,Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
dfa474b1a12da0e5,Nicky Brennan,Sparkhill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
b782eeea56f219b9,Nolan Jenny,Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
e5b6a2dcece0adf1,Nunan Fiona,Sutton Four Oaks Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
a15d2af1159510e9,O'Callaghan Dominic Bernard Paul Hutton,Moseley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
c93fb7f3cbab7ddc,O'Hagan David Michael,Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4a7094b21c48c998,O'Reilly Brett,Longbridge and West Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
1063309d855b9d74,O'Shea John,Acocks Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
48055f51109dd66d,Okello Rachel Judith,Quinton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
354e06c0b7889896,Okole Anne Margaret,Northfield Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
b79823f3229eacad,Osborne David,Bartley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
6c2a098e3d3bd9ca,Osborne Maureen Ada,Bartley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
b959e4fe25d11501,Padda Raj,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
0f3f83d8cd06332b,Passey Louise,Sutton Vesey Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
dd47529554b7ddb5,Peace Brian Alec,Kings Norton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
d69a6ec34991b3c7,Pearce Susan,Longbridge and West Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
e17641be8b013eb1,Penny Wagg,Acocks Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4a68ccac62465e4a,"Perrott, James",Kingstanding Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
7fa44f64bf8018b5,"Pocock, Rob",Sutton Vesey Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
687582583c84dadd,Potter Kate,Sutton Roughley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
624755c9fc48b523,Preston Judy,Sutton Reddicap Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
74eec6fb3a52a98d,Preston Paul,Bartley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4cae8fa6cd63997c,Psirides Nicholas,Sheldon Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
e1949fc32cf95fb6,Qazi Nayaz Ahmed Omar,Ladywood Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
dbb678b5fcc2d69e,Quinn Victoria,Druids Heath and Monyhull Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
d5bf5ab3b922799b,Quinnen Hendrina,Handsworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
26145382626305ff,"Radcliffe, David Stephen",Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
0b2eac5073d16fad,Rahman Aminur,Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5d6628049dec36ae,Rahman Enam-Ur Abu Sala Mohammed,Handsworth Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
518d11388816be9d,Rahman Rafiqur,Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
a387574ad953eff0,Rana Vijay,Aston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f7b0cddad62d7b44,Rashid Chauhdry,Bordesley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
01f3cf96b5dc7e47,Rashid Tariq,Perry Barr Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
68a1e4d207c6bfe5,Ratcliff David Martin,Sutton Mere Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
007c55bdf1362704,Rehman Shamsur,Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
4868238ef7398916,Reilly Callum Lewis,Erdington Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
23c65a415ff928ef,Rice Carl Joseph,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
ed199f894a938b68,"Robertson, James",Bartley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
656b512a61b24089,"Robinson, Fergus David",Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
1b3f387558051a80,Robson Lou,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
bcd5ac33c6b4f38f,Rodgers Dick,Allens Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
fce658ccddc1c090,Ross Colin,Alum Rock Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
122aac77fe903062,Roxanne Green,Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
cb64786b9ff3b219,Saddak Miah,Garretts Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
1e2b7993fc2fb87a,Sambrook Gary William,Kingstanding Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
9667ba5d5c379dec,Scott Jamie Christian,Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
e0184d29f136179f,Scott Kath,Sutton Vesey Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
7156236880d78e61,Scroggie James Patrick,Shard End Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
ab02d070e341a8cc,Sealey Rob,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
bf790498d2a48eeb,Seymour-Smith Lucy Emma,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
2f961b5898b9f060,Shafique Shah,Heartlands Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
5348ed4b6df217c4,Sharpe Michael John,Pype Hayes Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
9e2b4d204cb2882e,Shastri-Hurst Neil,Nechells Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
795e8d6d311c3d6e,Shaukat Ali Khan,Small Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
812e78af540c445f,"Shemmans, Joanne",Bartley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
0ec0fc9eb4f60d29,Sheridan Mike,Tyseley and Hay Mills Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
ee6c93ab71623dae,Sidhu Akaal,Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
be62ebb5b00fc427,Sidhu Dal,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
cd14be4aadeed577,Simpson Phil,Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
fb3a6c1167e85d5a,Singh Satwinder,Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
89d49970068ca7da,Singh Sohan,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
1bf9b67a97cedb68,Smyth Dee,Erdington Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
4baf0c3aa1c3431b,Spence Sybil,Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
be7cc0811de4b427,Spencer John Malcolm,Sutton Wylde Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
73d96befb8bb3fb3,Spruce Andrew James,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
be795fc98c1b6db9,Spruce Stephanie Louise,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
021b0e17dabdd1db,"Stanton, Elly",Stirchley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
ed444aedbf198d6d,Stimpson Timothy Matthew,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
88576ed5ef1128bd,Storer Mary,Heartlands Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
1418702d9ac93f5f,"Storer, Ron",Kingstanding Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
d15d7f56cb7d8790,Straker Welds Martin Gladstone,Moseley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
d629c9c289717bfa,Sucilla-O'Sullivan Kris,Castle Vale Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
a1abdb4ccb2e3c76,Sweet Mohammed Choudhury,Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
523a9aa2d3fe227a,Sword Trevor Peter,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
888ae821342d73f0,Syed Riz,Stockland Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
60c6ea6cfbbc4dc9,Talukder Mohammed Zia Uddin,Sparkhill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
41230697f06f601e,Thomas Clare,Highters Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
a187181acc10abfe,Thompson Sharon,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
b29b41bb030de319,Thornton Sophie,Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5a41b350ba76a80f,Tifow Ayan,Bordesley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
c0bee63ec5589ae2,"Tilsley, Paul Calvin",Sheldon Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
ac6bc7f362f25707,Tomlinson Paul,Sutton Roughley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
4dd69b60f0f22d86,"Trickett, Lisa",Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
7b0f9752c736c788,Tudor Bogdan,Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
4d6dd1eab862c67e,Turner John Robert,Moseley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
272f3605c3bde07b,Uddin Kabir,Small Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
cb09f9b7ad504681,Uddin Sham,Aston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
795bc179f61b7aeb,Wackett Ann Ruth,Yardley East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
d3581c602cbdeef4,Wagg Philip Richard Charles,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
dc1c72b6b5fdaedd,Walder Clive Richard,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f9463237fd0dadf3,Walker Joanna Mary,Quinton Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
53f28aaabd3dfba2,Ward Corinthia Joy,Perry Barr Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
8bf3fb4fd4664365,Ward Ian Antony,Shard End Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
f9eebaf1e16ee392,"Ward, Anita",Perry Common Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
a76218957dae40a1,"Ward, Mike",Sheldon Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
23d4e8c557060b1b,Watson Luke,Acocks Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
b21581a73462cc83,Webb Suzanne,Castle Vale Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
