person_id,person_name,ward_name,status,councillor_url,councillor_id,council_service,page_last_updated,source
bd86604cf6cfae01,"Ibrahim, Ehsan",Sutton Walmley and Minworth Ward,not_listed_currently,,,,,election_people_only
4f8039f4354d0a85,"Idrees, Mohammed",Bordesley and Highgate Ward,not_listed_currently,,,,,election_people_only
819efff66ce735c9,"Ingram, Chloe Octavia Kay",Bournville and Cotteridge Ward,not_listed_currently,,,,,election_people_only
00b96da865fdb778,"Iqbal, Malik Nasir",Hall Green North Ward,not_listed_currently,,,,,election_people_only
fe49df55e1658dbe,"Iqbal, Naila",Yardley West and Stechford Ward,not_listed_currently,,,,,election_people_only
e89ae4da88da15fd,"Iqbal, Zafar",Tyseley and Hay Mills Ward,not_listed_currently,,,,,election_people_only
a11620550e05120b,"Irfan, Adeen",Sutton Wylde Green Ward,not_listed_currently,,,,,election_people_only
11130a8e9ece3265,"Iroh, Katherine Elizabeth",Billesley Ward,not_listed_currently,,,,,election_people_only
6db638db45d581b3,"Ishtiaq, Muhammad",Druids Heath and Monyhull Ward,not_listed_currently,,,,,election_people_only
e3c790f35064c479,"Islam, Md Ohidul",Heartlands Ward,not_listed_currently,,,,,election_people_only
80539b959fc9f563,"Islam, Safiqul",Perry Barr Ward,not_listed_currently,,,,,election_people_only
fa5ddba70bf0f486,"Islam, Ziaul",Aston Ward,not_listed_currently,,,,,election_people_only
816f9a376743932a,"Jaddoo, Alexander Samuel Vivian",Holyhead Ward,not_listed_currently,,,,,election_people_only
2483dec1a1aa831a,"Jaddoo, Desmond Gustavus",Kingstanding Ward,not_listed_currently,,,,,election_people_only
aed313001844a0ca,Morriam Jan,Perry Barr Ward,not_listed_currently,,,,,election_people_only
7c0f87203f7d8201,Meirion Jenkins,Sutton Mere Green Ward,not_listed_currently,,,,,election_people_only
1b17ce166ce0ba16,"Jeynes, Charles Robert",Bordesley Green Ward,not_listed_currently,,,,,election_people_only
03e9571506064dbf,"John, Yvette Roselyn",Tyseley and Hay Mills Ward,not_listed_currently,,,,,election_people_only
fe2cfa8fd4347e87,"Johnson, Neil",Bournbrook and Selly Park Ward,not_listed_currently,,,,,election_people_only
999c22a26fca4b54,"Jonah, Zakarya",Bromford and Hodge Hill Ward,not_listed_currently,,,,,election_people_only
a71f489e1a82c7cf,"Jones, Hannah",Longbridge and West Heath Ward,not_listed_currently,,,,,election_people_only
f2dda3c1cf6249ff,"Jones, Jane Esther",Stockland Green Ward,not_listed_currently,,,,,election_people_only
a7edcb4ecc3ebb44,"Jones, Neil",North Edgbaston Ward,not_listed_currently,,,,,election_people_only
9223013f81e30e18,"Kabir, Obaydul",Small Heath Ward,not_listed_currently,,,,,election_people_only
48f953571612f2e0,"Karagiannopoulos, Andreas Nektarios",Bromford and Hodge Hill Ward,not_listed_currently,,,,,election_people_only
7c5fd21bea3e1961,"Karra-Webb, Alex",Erdington Ward,not_listed_currently,,,,,election_people_only
3dc0cdc107a37b65,"Kaur, Kay",Sutton Four Oaks Ward,not_listed_currently,,,,,election_people_only
1df08592aff597ef,Narinder Kaur Kooner OBE,Quinton Ward,not_listed_currently,,,,,election_people_only
c0b0d57c44adce34,"Kayani, Shehryar",Glebe Farm and Tile Cross Ward,not_listed_currently,,,,,election_people_only
e86dc125b94034a2,Ali Kazi,Bordesley and Highgate Ward,not_listed_currently,,,,,election_people_only
dcdbefc9d8c9453d,"Kelly, James",Sutton Reddicap Ward,not_listed_currently,,,,,election_people_only
be831d15427dd555,"Kelly-Trow, Sheila Ann",Bartley Green Ward,not_listed_currently,,,,,election_people_only
e5dd761782daf99c,"Kennedy, Tony",King’s Norton South Ward,not_listed_currently,,,,,election_people_only
38c1cc0e029ddc5b,"Khadabadi, Nikhil",Quinton Ward,not_listed_currently,,,,,election_people_only
8126f8dbc49dde8e,Nosheen Khalid,Alum Rock Ward,not_listed_currently,,,,,election_people_only
8a15c9017281d363,Harris Khaliq,Ward End Ward,not_listed_currently,,,,,election_people_only
2f314d3fe8a626b7,Amar Khan,Stockland Green Ward,not_listed_currently,,,,,election_people_only
ea43239203179c34,"Khan, Amer",North Edgbaston Ward,not_listed_currently,,,,,election_people_only
b142f87d822ef8f8,"Khan, Ansar Ali",Alum Rock Ward,not_listed_currently,,,,,election_people_only
461604be47d1c5f9,"Khan, Anya",South Yardley Ward,not_listed_currently,,,,,election_people_only
a9188c7ae4c16409,"Khan, Asif",Quinton Ward,not_listed_currently,,,,,election_people_only
fe737c79f162af66,"Khan, Hasnain Qamar Rashid Bhatti",Harborne Ward,not_listed_currently,,,,,election_people_only
0069bdf3a1d15204,"Khan, Husham",Perry Common Ward,not_listed_currently,,,,,election_people_only
c792acda1b6c492e,"Khan, Imran Ali",Gravelly Hill Ward,not_listed_currently,,,,,election_people_only
099e9e792fef2214,Jamil Khan,Sparkbrook and Balsall Heath East Ward,not_listed_currently,,,,,election_people_only
7ccfdaa543de8c82,"Khan, Javed",Glebe Farm and Tile Cross Ward,not_listed_currently,,,,,election_people_only
b8c7734b79830807,"Khan, Mariam",Alum Rock Ward,not_listed_currently,,,,,election_people_only
097a036bf56ee191,"Khan, Raja Asim",Lozells Ward,not_listed_currently,,,,,election_people_only
d53e8c83eee18743,"Khan, Sajida",Oscott Ward,not_listed_currently,,,,,election_people_only
cb0fe453b4e09d38,"Khan, Sardar",Bromford and Hodge Hill Ward,not_listed_currently,,,,,election_people_only
795e8d6d311c3d6e,Shaukat Ali Khan,Small Heath Ward,not_listed_currently,,,,,election_people_only
349b28086d64ce36,"Khan, Sulliman",Billesley Ward,not_listed_currently,,,,,election_people_only
00ac13811fde9f0f,"Khan, Umar Hayat",Handsworth Wood Ward,not_listed_currently,,,,,election_people_only
0eb2be549b45728b,"Khanna, Amit",Small Heath Ward,not_listed_currently,,,,,election_people_only
d885b148de3ddd18,"Khattak, Haroon Ahmed",Sheldon Ward,not_listed_currently,,,,,election_people_only
d72bc18f1a0d37b9,"Khatun, Rashia",Newtown Ward,not_listed_currently,,,,,election_people_only
c313fba3f9e6c39f,"Khuhro, Fayaz",Pype Hayes Ward,not_listed_currently,,,,,election_people_only
dfb48b2064ee4e66,"Khuhro, Mehran",Perry Barr Ward,not_listed_currently,,,,,election_people_only
9533497d8bef483d,"Kiani, Uzman",Glebe Farm and Tile Cross Ward,not_listed_currently,,,,,election_people_only
4ae36a60cda0a89c,"King, Andy",Lozells Ward,not_listed_currently,,,,,election_people_only
99d8dd3598866ab7,"Knight, Graham",Northfield Ward,not_listed_currently,,,,,election_people_only
0dbb63b9d764bc7b,"Knight, Ian",Oscott Ward,not_listed_currently,,,,,election_people_only
00ac5f010ac61a9e,Izzy Knowles BEM,Moseley Ward,not_listed_currently,,,,,election_people_only
db268a2a9cacc4df,Randeep Kular,Handsworth Wood Ward,not_listed_currently,,,,,election_people_only
da47199c6e756ba4,"Lacey, Chris",Bournville and Cotteridge Ward,not_listed_currently,,,,,election_people_only
4b2438d9be639d64,"Lal, Chaman",Handsworth Ward,not_listed_currently,,,,,election_people_only
52fa89f2319ccfaf,"Lambert, Derek Desmond Harold",Aston Ward,not_listed_currently,,,,,election_people_only
fc608bc44ec73470,John Lambert,Kingstanding Ward,not_listed_currently,,,,,election_people_only
ef6a33dce497414b,"Lane, Jane",Sutton Reddicap Ward,not_listed_currently,,,,,election_people_only
7c0dcfbe040ae2af,Charlie Latchford,Longbridge and West Heath Ward,not_listed_currently,,,,,election_people_only
b432de0b10eb844d,"Lee, Chris",Kingstanding Ward,not_listed_currently,,,,,election_people_only
ca6eec15f1b8d38c,"Lees, Ben",Bournbrook and Selly Park Ward,not_listed_currently,,,,,election_people_only
6ec3587cfa898ff6,"Lewis, Mark Andrew",Sutton Walmley and Minworth Ward,not_listed_currently,,,,,election_people_only
8304e95307c906c4,"Lickiss, David Alan",Hall Green South Ward,not_listed_currently,,,,,election_people_only
c779528edb212a5e,"Lilly, Paul",Kingstanding Ward,not_listed_currently,,,,,election_people_only
91eaeb8b3177414b,"Linden, Paul Gerald",Bordesley Green Ward,not_listed_currently,,,,,election_people_only
9eaf33340104d356,"Lines, Bruce John",Bartley Green Ward,not_listed_currently,,,,,election_people_only
15024987064b5eb7,"Lloyd, Matthew Josef",Longbridge and West Heath Ward,not_listed_currently,,,,,election_people_only
329098e30510567a,"Lloyd, Peter",Frankley Great Park Ward,not_listed_currently,,,,,election_people_only
7dd884c1540296fa,"Locke, Mary",Stirchley Ward,not_listed_currently,,,,,election_people_only
24a8e7c7f115c65f,"Lockley, Ben",Brandwood and Kings Heath Ward,not_listed_currently,,,,,election_people_only
e2c1a60e8a320dec,"Lovell-Huckle, Seb",Allens Cross Ward,not_listed_currently,,,,,election_people_only
e7b04b102d543bb6,"Lyew, Gordon",South Yardley Ward,not_listed_currently,,,,,election_people_only
6c770b22618f4703,"M c Pake, Thomas Ian",Alum Rock Ward,not_listed_currently,,,,,election_people_only
aa6d124e0e5eabbf,"Mabhena, Gwaza",Moseley Ward,not_listed_currently,,,,,election_people_only
f8ba95b044a59a2c,"Macefield, John Dell",Soho and Jewellery Quarter Ward,not_listed_currently,,,,,election_people_only
9537d1094768c0ea,"Mackey, Julia Anne",Gravelly Hill Ward,not_listed_currently,,,,,election_people_only
4aef9ff9923c43a3,Arshid Mahmood,Birchfield Ward,not_listed_currently,,,,,election_people_only
a9192492460a9e88,"Mahmood, Faisal",Glebe Farm and Tile Cross Ward,not_listed_currently,,,,,election_people_only
30e7e31d089263a0,Majid Mahmood,Bromford and Hodge Hill Ward,not_listed_currently,,,,,election_people_only
a8cf996c05dde1d4,Rashad Mahmood,Sparkhill Ward,not_listed_currently,,,,,election_people_only
8b9a0ae52301635a,Shaukat Mahmood,Alum Rock Ward,not_listed_currently,,,,,election_people_only
6f308e6f2218a300,"Malec, Agata Joanna",King’s Norton South Ward,not_listed_currently,,,,,election_people_only
e5cef4c30314da6c,"Malhotra, Wajid Bashir",Alum Rock Ward,not_listed_currently,,,,,election_people_only
389bbca7ee5d1461,"Malik, Muhammad Saleem",Brandwood and Kings Heath Ward,not_listed_currently,,,,,election_people_only
4b130b5f20d17e89,"Malik, Zhor",Balsall Heath West Ward,not_listed_currently,,,,,election_people_only
a282660d988749a9,"Maragh, Deborah Moria",Ladywood Ward,not_listed_currently,,,,,election_people_only
98193bd0ead7f4cb,"Marriott, Colin Leslie Fredric",Sutton Mere Green Ward,not_listed_currently,,,,,election_people_only
025955ad42544c01,Glyn Marston,Weoley and Selly Oak Ward,not_listed_currently,,,,,election_people_only
b3cd5d285aa7e01a,"Marwick, Sarah",Harborne Ward,not_listed_currently,,,,,election_people_only
79899af5c2789b2f,"Mattison, Kyra Nicole",Hall Green North Ward,not_listed_currently,,,,,election_people_only
11f5134ee220c4cd,"May, Richard Haydn",Erdington Ward,not_listed_currently,,,,,election_people_only
10ab77da98e7cf18,"Mazhar, Danny",Heartlands Ward,not_listed_currently,,,,,election_people_only
d6655aff8b32a1f7,Martin McAuley,Oscott Ward,not_listed_currently,,,,,election_people_only
261b23a348daf30f,"McCarthy, Karen Teresa",Bournbrook and Selly Park Ward,not_listed_currently,,,,,election_people_only
68d5ae61290e277c,"McDonald, Simon",Sutton Mere Green Ward,not_listed_currently,,,,,election_people_only
0fd91fd36558310e,"McGarry, Margaret",Billesley Ward,not_listed_currently,,,,,election_people_only
0d9a02cd8fdc1458,"McKears, Sylvia Jane",Bromford and Hodge Hill Ward,not_listed_currently,,,,,election_people_only
df58673b9de5fa0e,"Meatcher, Mark Richard",Sheldon Ward,not_listed_currently,,,,,election_people_only
2cb871d066b6e360,"Mehmood, Asad",Kingstanding Ward,not_listed_currently,,,,,election_people_only
4f3de31d0d83a2b4,"Mehmood, Asif",Gravelly Hill Ward,not_listed_currently,,,,,election_people_only
63fc3c046645697c,"Mehta, Aashima",Ward End Ward,not_listed_currently,,,,,election_people_only
99ad8314ba40b65a,"Mendez, Violaine",Soho and Jewellery Quarter Ward,not_listed_currently,,,,,election_people_only
800a170f02159db6,"Miah, Burhan",Newtown Ward,not_listed_currently,,,,,election_people_only
f071cc407d3250ca,"Miah, Rofique",Yardley East Ward,not_listed_currently,,,,,election_people_only
cb64786b9ff3b219,Saddak Miah,Garretts Green Ward,not_listed_currently,,,,,election_people_only
17696c6f02019f97,Philip Mills,Moseley Ward,not_listed_currently,,,,,election_people_only
d3872c5b4794e4a4,"Mirza, Adam",Sparkhill Ward,not_listed_currently,,,,,election_people_only
10a4f7ce712646b8,"Mohamed, Abdulaziz",Handsworth Ward,not_listed_currently,,,,,election_people_only
a21aa3480d685c81,"Mohammed, Hannah",Newtown Ward,not_listed_currently,,,,,election_people_only
4516a976dd0ad343,"Mohammed, Hayyan",Perry Barr Ward,not_listed_currently,,,,,election_people_only
bf4aaa1fc8838a87,"Moles, Andy",Northfield Ward,not_listed_currently,,,,,election_people_only
745328b9dde89722,"Molloy-Brookes, Daniel Patrick",King’s Norton North Ward,not_listed_currently,,,,,election_people_only
e8a73b39bc3827a9,Gareth Moore,Erdington Ward,not_listed_currently,,,,,election_people_only
d10f6684645e234a,"Moore, Richard William",Harborne Ward,not_listed_currently,,,,,election_people_only
6e4c2440ccb5d7e8,"Morgner, Liron Alethea Thomas",Sutton Vesey Ward,not_listed_currently,,,,,election_people_only
37a897fcecf62d99,"Morrall, Simon",Frankley Great Park Ward,not_listed_currently,,,,,election_people_only
4e3e7afbeeb780ef,"Morris, Kenneth Oliver",Erdington Ward,not_listed_currently,,,,,election_people_only
462606f455ea2663,"Moynihan, Gerry",Bordesley and Highgate Ward,not_listed_currently,,,,,election_people_only
73d620411ac800c5,"Mullaney, Martin",Bournbrook and Selly Park Ward,not_listed_currently,,,,,election_people_only
cff8a7b0e023fbf0,"Murphy, Stella",Stockland Green Ward,not_listed_currently,,,,,election_people_only
6358bb67a345d9fd,"Mustifa, Dawud",Tyseley and Hay Mills Ward,not_listed_currently,,,,,election_people_only
35b6d50a01b0392c,"Myers, Sarah Elizabeth",Sutton Mere Green Ward,not_listed_currently,,,,,election_people_only
b94562ca206f8995,"Nadeem, Mohammad",Tyseley and Hay Mills Ward,not_listed_currently,,,,,election_people_only
68d443aaa40f1fa7,"Naeem, Sahibzada Abid",Billesley Ward,not_listed_currently,,,,,election_people_only
62815445776f177a,"Naseem, Sal",Sparkhill Ward,not_listed_currently,,,,,election_people_only
fc4c6c75f31b5668,"Naz, Farah",Balsall Heath West Ward,not_listed_currently,,,,,election_people_only
d88f989bbb1d4e36,"Neal, Ian",Billesley Ward,not_listed_currently,,,,,election_people_only
e66bc16ef1f55722,"Nela, Musa",Bournbrook and Selly Park Ward,not_listed_currently,,,,,election_people_only
8cb92775713d66d6,"Neumann, Alfie",Northfield Ward,not_listed_currently,,,,,election_people_only
64d9f2e947616f89,"Neville, Matthew John",Longbridge and West Heath Ward,not_listed_currently,,,,,election_people_only
41b5392848b103f2,"Newton, Barry",Birchfield Ward,not_listed_currently,,,,,election_people_only
5e74e43162132994,"Nistor, Julian",Ward End Ward,not_listed_currently,,,,,election_people_only
da6429d19f03352d,"Noor, Zoobia",Ladywood Ward,not_listed_currently,,,,,election_people_only
ecef7ce3543f30bd,"Nwofor, Tochi",Brandwood and Kings Heath Ward,not_listed_currently,,,,,election_people_only
91520d1e3a5725b4,"O'Callaghan, Benjamin",Garretts Green Ward,not_listed_currently,,,,,election_people_only
100b8db20d8a411e,"O'Donovan, Conor",Nechells Ward,not_listed_currently,,,,,election_people_only
3241c2f05fb4d33b,"O'Hara, Harriet Rose",Hall Green North Ward,not_listed_currently,,,,,election_people_only
f480bff7e17334a3,"O'Shea, Michael Lee",Sparkhill Ward,not_listed_currently,,,,,election_people_only
ac09c429af40341f,"Obad, Waleed",Bordesley and Highgate Ward,not_listed_currently,,,,,election_people_only
48880f630ea1eafc,"Okole, Margaret",Castle Vale Ward,not_listed_currently,,,,,election_people_only
1d2670d61bb99afb,"Orme, Jerry",Kingstanding Ward,not_listed_currently,,,,,election_people_only
1dfaa675ccafe676,"Painter, Richard",Sutton Reddicap Ward,not_listed_currently,,,,,election_people_only
9f7a2b63c7e2296a,"Pandey, Abhinav Priyadarshi",Ladywood Ward,not_listed_currently,,,,,election_people_only
68048fcc63e79dc3,"Panton, Patricia Beverley",Soho and Jewellery Quarter Ward,not_listed_currently,,,,,election_people_only
bf37f9c44bd95033,Jex Parkin,Kingstanding Ward,not_listed_currently,,,,,election_people_only
8af87474d01c50f3,Harry Parmar,Sutton Roughley Ward,not_listed_currently,,,,,election_people_only
02933c75ff7b2cd2,"Passingham, Esther Caroline",Sutton Roughley Ward,not_listed_currently,,,,,election_people_only
4a9f2d65363d0391,"Pattison, Joshua",North Edgbaston Ward,not_listed_currently,,,,,election_people_only
3d047270f8a00c36,Anja Pawson,Sutton Vesey Ward,not_listed_currently,,,,,election_people_only
fd763ea90972106e,Joe Peacock,Billesley Ward,not_listed_currently,,,,,election_people_only
d42709ea64998f9c,David Pears,Sutton Trinity Ward,not_listed_currently,,,,,election_people_only
ee3bfe0af6db1e9c,Nagu Penakacherla,Quinton Ward,not_listed_currently,,,,,election_people_only
812ad25160b17e1b,John Perks,Sutton Walmley and Minworth Ward,not_listed_currently,,,,,election_people_only
4a68ccac62465e4a,"Perrott, James",Soho and Jewellery Quarter Ward,not_listed_currently,,,,,election_people_only
efa5a00c13839be7,"Perryman, Pete",Stockland Green Ward,not_listed_currently,,,,,election_people_only
8dfaed1b7bae20e5,"Peters, Nathaneal James",Sparkbrook and Balsall Heath East Ward,not_listed_currently,,,,,election_people_only
db1a87b30f53745c,Jordan Phillip,Brandwood and Kings Heath Ward,not_listed_currently,,,,,election_people_only
2861cf145f82fad6,"Pihlaja, Stephen",Moseley Ward,not_listed_currently,,,,,election_people_only
7fa44f64bf8018b5,"Pocock, Rob",Sutton Vesey Ward,not_listed_currently,,,,,election_people_only
ee82f47884872783,"Porteous, Edward",Perry Barr Ward,not_listed_currently,,,,,election_people_only
dce2e594d3e58f3b,"Poshakwale, Sunil",Soho and Jewellery Quarter Ward,not_listed_currently,,,,,election_people_only
02f3f44f77dbcff9,"Preston, Malcolm",Yardley West and Stechford Ward,not_listed_currently,,,,,election_people_only
9164c316750b9285,"Preston, Paul Simon",Bartley Green Ward,not_listed_currently,,,,,election_people_only
a9ee15caa7e1c295,"Preston, Rachel Marie",Bartley Green Ward,not_listed_currently,,,,,election_people_only
ef1dae00a2b407d9,Julien Pritchard,Druids Heath and Monyhull Ward,not_listed_currently,,,,,election_people_only
5e9dbc5ab91598b9,"Prosser, Oscar George",Edgbaston Ward,not_listed_currently,,,,,election_people_only
c21669403f2c1c43,"Puri, Manish Kumar",Sutton Walmley and Minworth Ward,not_listed_currently,,,,,election_people_only
3b35b1d3f7300001,"Qazi, Nayaz",Moseley Ward,not_listed_currently,,,,,election_people_only
785e830e029f8e32,Mansoor Qureshi,Hall Green North Ward,not_listed_currently,,,,,election_people_only
26145382626305ff,"Radcliffe, David Stephen",Bournville and Cotteridge Ward,not_listed_currently,,,,,election_people_only
29a70a5536b226f0,Atikur Rahman,Tyseley and Hay Mills Ward,not_listed_currently,,,,,election_people_only
f9f37d1ee9aa9564,"Rahman, Enam",Handsworth Ward,not_listed_currently,,,,,election_people_only
a6e909b0e63dea2e,"Rai, Esther",Northfield Ward,not_listed_currently,,,,,election_people_only
8246353b15b09f46,"Raman, Sathish Kumar",Heartlands Ward,not_listed_currently,,,,,election_people_only
012f993535e11044,"Raman, Vaishali Sathish Kumar",Yardley East Ward,not_listed_currently,,,,,election_people_only
75016dc6c6f1eb04,"Rasenberg, Hugo George",Harborne Ward,not_listed_currently,,,,,election_people_only
c1c5b2bec500d1c9,"Rasheed, Naz",Balsall Heath West Ward,not_listed_currently,,,,,election_people_only
1c0a0cfe919f5e26,"Rayean, Nufayej",Lozells Ward,not_listed_currently,,,,,election_people_only
1927253b973f9ae7,"Reka, Marcelo",Nechells Ward,not_listed_currently,,,,,election_people_only
64ff77abd24ac021,"Richards, Alex Lawrence",Kingstanding Ward,not_listed_currently,,,,,election_people_only
84a6de8dacda245d,"Richards, Sam",Stockland Green Ward,not_listed_currently,,,,,election_people_only
aeb9c977d30f3e88,"Riley, Duncan Douglas",Bromford and Hodge Hill Ward,not_listed_currently,,,,,election_people_only
4b77bae4fa194535,"Rind, Faizan",Sparkbrook and Balsall Heath East Ward,not_listed_currently,,,,,election_people_only
9c5264c7b0ad353d,"Roberts, Bryn Lee",Stockland Green Ward,not_listed_currently,,,,,election_people_only
acc584024022a81c,"Roberts, Jess",Billesley Ward,not_listed_currently,,,,,election_people_only
ed199f894a938b68,"Robertson, James",Quinton Ward,not_listed_currently,,,,,election_people_only
656b512a61b24089,"Robinson, Fergus David",Glebe Farm and Tile Cross Ward,not_listed_currently,,,,,election_people_only
f297e6e1c5c192bd,"Rooney, Joe",King’s Norton North Ward,not_listed_currently,,,,,election_people_only
f6c356cee907c9bb,"Ross, Colin Andrew",Bournbrook and Selly Park Ward,not_listed_currently,,,,,election_people_only
675f8383aa8e3bf9,"Rowe, Keith Alexander",Newtown Ward,not_listed_currently,,,,,election_people_only
31c3c66b5a58ea74,"Russell, Radley",Edgbaston Ward,not_listed_currently,,,,,election_people_only
746b987700a76b39,"Rust, Daniel",Allens Cross Ward,not_listed_currently,,,,,election_people_only
5c19bce372dbdab5,"Saad, Mohamed",Frankley Great Park Ward,not_listed_currently,,,,,election_people_only
78c507e13cbf2546,Mohammed Saeed,Small Heath Ward,not_listed_currently,,,,,election_people_only
9b00e6619ab93326,"Said Gianluca, Paolo",Weoley and Selly Oak Ward,not_listed_currently,,,,,election_people_only
6df060aaefca5f65,Haroon Salim,Hall Green North Ward,not_listed_currently,,,,,election_people_only
db2d880504122dd6,"Samuels, Joe",Highter’s Heath Ward,not_listed_currently,,,,,election_people_only
77cd15d85f0b26d2,"Sanghera, Mandy",Edgbaston Ward,not_listed_currently,,,,,election_people_only
ad016e927e5d0f69,"Sant'Agostino, Gloria",Sparkbrook and Balsall Heath East Ward,not_listed_currently,,,,,election_people_only
ae6b8bdea79f4eb0,"Sanusi, Femi",Longbridge and West Heath Ward,not_listed_currently,,,,,election_people_only
42cd476950bcd9da,"Scott, Jamie Christopher",Bournbrook and Selly Park Ward,not_listed_currently,,,,,election_people_only
7e299fb3f4495da2,"Scrivens, Louise Arabella",Castle Vale Ward,not_listed_currently,,,,,election_people_only
b8e42bd21c6330ad,"Scrivens, Paul Jonathan",Erdington Ward,not_listed_currently,,,,,election_people_only
657e47180ee01ffe,"Seharai, Mateen",Heartlands Ward,not_listed_currently,,,,,election_people_only
f7fd140c8c45ff90,"Shabir, Aminah",Hall Green South Ward,not_listed_currently,,,,,election_people_only
376fcada90b2f527,"Shafique, Amir",Glebe Farm and Tile Cross Ward,not_listed_currently,,,,,election_people_only
9dc1689fa3e7ebfb,"Shah, Mukhtarim",Moseley Ward,not_listed_currently,,,,,election_people_only
2f961b5898b9f060,Shafique Shah,Heartlands Ward,not_listed_currently,,,,,election_people_only
cbf0a58675c68eaa,"Shah, Tasawar Hussain",Bromford and Hodge Hill Ward,not_listed_currently,,,,,election_people_only
5bc94adf2b35ba2c,"Shahzada, Amaar",Harborne Ward,not_listed_currently,,,,,election_people_only
9db1938f1b42dbeb,"Shaikh, Zarine",Perry Barr Ward,not_listed_currently,,,,,election_people_only
88b68c0d916e215e,Raaj Shamji,Sutton Four Oaks Ward,not_listed_currently,,,,,election_people_only
c8a98f7b166bb589,"Sharma, Aniraj",Harborne Ward,not_listed_currently,,,,,election_people_only
be7ff3f55da6c372,"Sheahan, Peter John",Handsworth Wood Ward,not_listed_currently,,,,,election_people_only
a4cc46a73ba2f166,Hamzah Sheikh,Brandwood and Kings Heath Ward,not_listed_currently,,,,,election_people_only
812e78af540c445f,"Shemmans, Joanne",Highter’s Heath Ward,not_listed_currently,,,,,election_people_only
6c2063f086fc418c,"Shergill, Onkar",Edgbaston Ward,not_listed_currently,,,,,election_people_only
7edd9cf0f3d09ce7,Rinkal Shergill,Holyhead Ward,not_listed_currently,,,,,election_people_only
88a5fe93d9f1e5f1,"Shinnie, Damon Scott",Aston Ward,not_listed_currently,,,,,election_people_only
abe4b6d597456e73,Abdul Shumon,Aston Ward,not_listed_currently,,,,,election_people_only
8bdab528de3421fe,"Singh, Aman",Druids Heath and Monyhull Ward,not_listed_currently,,,,,election_people_only
c96bc0bfa12ea94a,"Singh, Jyotsna",Harborne Ward,not_listed_currently,,,,,election_people_only
a6df137682ee2c74,Rajbir Singh,Bartley Green Ward,not_listed_currently,,,,,election_people_only
626b10041097a240,Shuranjeet Singh,Soho and Jewellery Quarter Ward,not_listed_currently,,,,,election_people_only
c79e4e75f29dd504,"Sisman, Dean",Lozells Ward,not_listed_currently,,,,,election_people_only
f7916f3ececf3e36,"Siva, Giri",Druids Heath and Monyhull Ward,not_listed_currently,,,,,election_people_only
39522e006ebe7b90,"Skidmore, Julian",Pype Hayes Ward,not_listed_currently,,,,,election_people_only
cd4ae4298c88e1bf,"Slater, Alexander Ross Douglas",Bordesley and Highgate Ward,not_listed_currently,,,,,election_people_only
9723aa36ddcce350,"Smith, Abigail Margaret",Ladywood Ward,not_listed_currently,,,,,election_people_only
107e8638bf0ed43b,"Smith, Andrew",Sparkhill Ward,not_listed_currently,,,,,election_people_only
2b18891d4ea66a37,Martin Smith,King’s Norton North Ward,not_listed_currently,,,,,election_people_only
62c25f0a7d42a2c8,"Smith, Melanie Jane",Sheldon Ward,not_listed_currently,,,,,election_people_only
dc2cf1e98acbadf4,"Smith, Paul",Allens Cross Ward,not_listed_currently,,,,,election_people_only
812d1b87202cb19e,"Smyth, Ginge",Shard End Ward,not_listed_currently,,,,,election_people_only
dc669a1f278b4496,"Spargo, Jacqueline Patricia",Sutton Walmley and Minworth Ward,not_listed_currently,,,,,election_people_only
fabb10ba381ea5c8,"Spencer, Malcolm",Sutton Wylde Green Ward,not_listed_currently,,,,,election_people_only
021b0e17dabdd1db,"Stanton, Elly",Weoley and Selly Oak Ward,not_listed_currently,,,,,election_people_only
60684d1bc5ba4e76,"Steele, Chris",Bartley Green Ward,not_listed_currently,,,,,election_people_only
93d58d1f1c04af3b,"Stephens, Ross Douglas",Sutton Vesey Ward,not_listed_currently,,,,,election_people_only
5baf0875c88da81a,"Stevenson, Andrew",Oscott Ward,not_listed_currently,,,,,election_people_only
1418702d9ac93f5f,"Storer, Ron",Longbridge and West Heath Ward,not_listed_currently,,,,,election_people_only
26348d0437b30761,"Storer, Tilton Tobias",Frankley Great Park Ward,not_listed_currently,,,,,election_people_only
b1495fea51f331e5,"Strangward, Karen Jayne",Alum Rock Ward,not_listed_currently,,,,,election_people_only
318cd197f2e136ae,"Sturt-Joy, Michael",King’s Norton South Ward,not_listed_currently,,,,,election_people_only
d066ea8d35787816,"Sufian, Md Abu",Nechells Ward,not_listed_currently,,,,,election_people_only
363bb13877226285,"Suleman, Saima",Hall Green North Ward,not_listed_currently,,,,,election_people_only
b410c3e536f00773,"Surti, Devia",Handsworth Wood Ward,not_listed_currently,,,,,election_people_only
8076bc9079a3ee63,"Sword, Trevor",Castle Vale Ward,not_listed_currently,,,,,election_people_only
95971b25aa10a63a,"Talukdar, Rehab",Small Heath Ward,not_listed_currently,,,,,election_people_only
cb244c219b874b40,"Tank, Satnam",Glebe Farm and Tile Cross Ward,not_listed_currently,,,,,election_people_only
1e6768d5c25794fc,"Tanveer, Faizan",Holyhead Ward,not_listed_currently,,,,,election_people_only
eced9e30e2ab5c13,"Taranssari, Ali",Erdington Ward,not_listed_currently,,,,,election_people_only
8d1ae0c4b2f156b1,"Tasleem, Mahreen",Ward End Ward,not_listed_currently,,,,,election_people_only
34bdd78595c63a97,"Taylor, Stephen",Hall Green South Ward,not_listed_currently,,,,,election_people_only
